"","CUSIP","year","Intercept","Beta","R2","IdioRisk","CE"
"54","05465C10",2015,0.0908645359850803,1.08633610135367,0.0907667615446795,3.33197777964157,0.0142221597379404
"55","05465C10",2016,0.0870381610545089,1.70028234434804,0.188737144459519,3.0352444788298,0.25841497924016
"56","05465C10",2017,-0.0980766680290357,1.69670439752856,0.15119652074448,1.83721713769846,0.410142468966638
"57","05465C10",2018,-0.0321325681231958,0.979895905992358,0.260861222335418,1.79651825738163,-0.0356654252976234
"58","05465C10",2019,-0.0543019247571961,1.378068129495,0.330811288339803,1.61185933483079,0.44777088608562
"59","05465C10",2020,0.0213877280303788,1.45612944576989,0.522675249522296,3.02180713071988,0.489657075191706
"60","05465C10",2021,0.0731904628497938,1.21179607083229,0.272816441405016,1.74929631695476,0.306118124307773
"61","05465C10",2022,-0.0232530664076483,1.19713366979232,0.527800772631619,1.80777906342215,-0.210116417130594
"62","05465C10",2023,0.00123622346603542,2.24032794572474,0.340021589691555,2.69034810614901,0.634782023624772
"63","05540P10",2013,0.286224786432473,0.536968589694952,0.0456456577195221,1.75671366197934,0.179531624863712
"64","05540P10",2014,-0.0116899275355805,1.51109938413624,0.170092651988257,2.50700775379583,0.19493963550728
"65","05540P10",2015,0.0168415022881593,0.608724171833719,0.039069849038415,2.92556157837056,0.00794468281763638
"66","05540P10",2016,0.0726538039760442,0.906570797359868,0.115759163679931,2.19145048203011,0.148741276424621
"67","05561Q20",2013,0.011431330954501,0.656492347186792,0.303689400514429,0.711235389812301,0.223672006128233
"68","05561Q20",2014,-0.0595790862411851,0.756185727971046,0.295916117563775,0.876086498583737,0.0932320915360005
"69","05561Q20",2015,0.0145506028736198,1.04811390449832,0.456496707148002,1.10829251535959,0.0137183572645734
"70","05561Q20",2016,0.0792854010300899,1.51706559256846,0.446965839672376,1.45299358890516,0.227921767787654
"71","05561Q20",2017,-0.0653199295916366,1.54284131544905,0.296362437049916,1.08644017063727,0.367908824191674
"72","05561Q20",2018,-0.0627267431803723,0.832805699588139,0.417862427252021,1.07061494996805,-0.0277712910102976
"73","05561Q20",2019,-0.0315110649091548,1.13271281031228,0.374284403214239,1.20442495234575,0.360680039026607
"74","05561Q20",2020,-0.141803225022253,1.44455071357437,0.50148320203182,3.12766510257039,0.484993594944694
"75","05561Q20",2021,0.111424248401325,0.992716072692341,0.2164234964824,1.6701698415761,0.244580942042939
"76","05561Q20",2022,0.0696101974714104,0.685248056025192,0.371623351576078,1.42259544723538,-0.12093454218864
"77","05561Q20",2023,-0.172139896248855,1.36934219146125,0.334052845809726,1.66651623454555,0.376121305694132
"78","05566T10",2013,0.248220318935388,0.650311431348577,0.0595270814346453,1.8494144425413,0.22134956085388
"79","05566T10",2014,-0.0298206627227242,1.03017871129148,0.246465154045073,1.35293551689163,0.129108981227556
"80","05566T10",2015,0.164435457919172,0.775972772591198,0.274405122506656,1.2228160557173,0.0101384939173033
"81","05566T10",2016,0.0468209927741389,1.11159774782963,0.365889315641532,1.26001540960017,0.16303018986318
"82","05566T10",2017,-0.0940137629397598,2.53267367549298,0.401543052142959,1.47631427355847,0.653491816855207
"83","05573H10",2013,0.0256416570644596,0.507259506494026,0.157716195201971,0.838722470829477,0.16880836456352
"84","05573H10",2014,0.086135263821497,0.0482539030519725,0.00137555182003045,0.976530217191737,0.00570528444815155
"85","05573H10",2015,0.0941486926862634,0.238945725432012,0.0527198270400727,0.981556161644819,0.0031111047581216
"86","05573H10",2016,0.0560602111392665,0.684225880067526,0.199948567457028,1.17847352058562,0.0983277685525881
"87","05573H10",2017,-0.0658504925672169,0.930932198598246,0.141102256434165,1.04964738674906,0.21205441849515
"88","05573H10",2018,0.00140196721233611,0.572988001865279,0.150360075681401,1.48350897070272,-0.013669641061088
"89","05573H10",2019,0.0850920502485708,0.829267683556381,0.284764636241854,1.17404503624076,0.583564254485114
"90","05945F10",2013,0.0271133092367899,0.816155594028898,0.290712316667907,0.912114708999312,0.285213037393675
"91","05945F10",2014,0.0211118244402406,0.921104346145834,0.337584296706254,0.969111267103651,0.11468829434943
"92","05945F10",2015,-0.0164151543861056,0.963014542537378,0.402999387421082,1.1358780141312,0.0125975672691132
"93","05945F10",2016,0.144965263160229,1.1000413196733,0.367105067384705,1.24365564262465,0.161231631893494
"94","05945F10",2017,-0.0839998338702817,1.75217951808426,0.250178481689875,1.3862903452069,0.425686211138384
"95","05945F10",2018,0.0178557341194903,0.764237185505804,0.323157752379631,1.20464218111523,-0.0240693468827409
"96","05945F10",2019,-0.00173343827504474,0.991308311426197,0.383628255079097,1.03334923472157,0.312878661579336
"97","05945F10",2020,-0.0442878256775191,1.32166433699641,0.366645896623773,3.77221814046526,0.436386835377347
"98","05945F10",2021,0.0244848766861987,0.84598689682893,0.162562557133937,1.69776137491163,0.20498980064826
"99","05945F10",2022,0.145583892431326,0.454714278858787,0.14531781219585,1.76058328616975,-0.0775608082647542
"100","05945F10",2023,-0.0410988544828921,1.16271825041847,0.221772029072762,1.87741284862063,0.321002581531569
"101","05969A10",2013,0.0801811983033339,1.05496547553836,0.200278584803516,1.5082987032153,0.383060256160069
"102","05969A10",2014,-0.1975263275109,1.07589775510998,0.0717325545731379,2.90696653697365,0.135208608904317
"103","05969A10",2015,-0.187902220083636,0.959045739289442,0.146872690286868,2.23995539493425,0.0125453268000033
"104","05969A10",2016,0.0533158994897147,1.70164875586506,0.176131192146931,3.16884750607746,0.258645204849436
"105","05969A10",2017,0.04085494416426,1.15020340003911,0.0309520865551102,2.94119576871553,0.265757166900942
"106","05969A10",2018,-0.0577021794193187,0.774538580751992,0.192600596046019,1.72723692956359,-0.0246264035939044
"107","05969A10",2019,0.0943250565624597,1.13998758871485,0.181220613053653,1.99274662711656,0.36318560978329
"108","05969A10",2020,0.0199129334397119,1.54483025485688,0.339699103709169,4.67713878775663,0.5258697004604
"109","05969A10",2021,0.154976687075363,1.51925963070333,0.209579064823714,2.60876135461679,0.397624879654063
"110","05969A10",2022,0.185169878406956,1.2409730519301,0.458975064513011,2.1510550617786,-0.217321578541069
"111","05969A10",2023,0.00216276517656464,1.88661113006915,0.275296907705932,2.63843892944213,0.524360371102766
"112","05970V10",2016,-0.0433644514434704,0.317223230796415,0.0110689754092396,1.70959033113365,0.0921118932628733
"113","05970V10",2017,0.0661991664663833,-0.0247078022862619,0.000143541112127614,0.942402474809597,0.00328849431100875
"114","05970V10",2018,0.0352678196272028,-0.0707748684007407,0.00220024297122902,1.64156811130787,0.0221546274829645
"115","05970V10",2019,0.0254157386053673,-0.111250636988648,0.00678137208586906,1.10723155489545,-0.00677569376353349
"116","05970V10",2020,-0.225156547792099,0.306560016625035,0.0591201701316962,3.13103105289809,0.0762163411775763
"117","05990K10",2013,-0.038464054031604,0.834438934199096,0.133013944774651,1.52422483492813,0.292454066272239
"118","05990K10",2014,-0.0716843659211759,0.820895692293156,0.152509092839596,1.45344382568127,0.101601490464316
"119","05990K10",2015,0.118613590512616,0.699903992939074,0.205564211872813,1.33339176976965,0.00914010562304379
"120","05990K10",2016,0.083309675398797,0.836288193992774,0.0557206341371225,2.96427654221815,0.120927824858724
"121","05990K10",2017,-0.0729083287946889,2.25736126471167,0.180046489084349,2.20153188885412,0.575323914541581
"122","05990K10",2018,-0.139606368008538,0.71019957062627,0.196431789459075,1.56451363845643,-0.0211420217556275
"123","05990K10",2019,0.00584827153320857,1.12313726594121,0.242037418306941,1.63451071392452,0.357389032344266
"124","05990K10",2020,-0.0730094182459305,1.37219914859421,0.344201569794234,4.11312261709315,0.456180634050139
"125","05990K10",2021,0.0442895820553442,1.10840477651035,0.217443512496134,1.85921705835882,0.276707900489572
"126","05990K10",2022,0.00133548602072408,0.784860913038546,0.404072475291064,1.52172042968227,-0.139041899777776
"127","05990K10",2023,-0.171360861062055,1.712224695446,0.279311302035921,2.37069465754602,0.472687848992636
"128","06211J10",2018,-0.0406431625584667,0.0713365902152862,0.00236945814210614,2.33959808712677,0.00166134268331564
"129","06211J10",2019,0.148508596147897,0.323070054136251,0.0152362689023777,2.13597280763307,0.108657943351311
"130","06211J10",2020,-0.07945956428379,1.05344729209691,0.434107647728411,2.61190124848773,0.335730037372305
"131","06211J10",2021,0.00290301044725895,0.676192352258083,0.141146170147198,1.47483155053573,0.160738362554285
"132","06211J10",2022,0.143929522025592,0.419135097520368,0.217093129224247,1.27075294135777,-0.0706794927669049
"133","06211J10",2023,-0.0817468704972306,0.725471634824819,0.119713873037277,1.69568581846084,0.211507484025485
"134","06417N10",2013,0.100092838414525,1.01000015343107,0.326632499559257,1.0375638281468,0.364086122776189
"135","06417N10",2014,0.0796707896037619,1.20170152840136,0.295751114228365,1.39279475602862,0.152162713843238
"136","06417N10",2015,0.119237494111232,1.18834729536118,0.456233317874632,1.25724475558734,0.0155679791300347
"137","06417N10",2016,-0.0338732372121443,1.64528028190003,0.414648592099311,1.68317261136141,0.249182467834295
"138","06417N10",2017,-0.189059605863056,2.23714668044785,0.318009237559027,1.49721946240342,0.56904619988372
"139","06417N10",2018,-0.246197493626353,0.901508894888633,0.160879040414833,2.24246682994812,-0.0314664783697085
"140","06417N10",2019,-0.00790113016639619,1.50297333340963,0.321625051045002,1.7950789284473,0.494217515211108
"141","06417N10",2020,-0.0234747123421592,1.27109446281918,0.435733569251956,3.14112465783796,0.416847584331828
"142","06417N10",2021,0.111889883273274,0.886147365765751,0.148449085414337,1.87659080328939,0.215699681402765
"143","06417N10",2022,0.0399845232555092,0.870034391208309,0.456156092958272,1.51667278878738,-0.154229559992723
"144","06417N10",2023,-0.0318927862818441,1.92841712826774,0.371139124560594,2.16369061880629,0.537013909377709
"145","06424J10",2013,0.0733855328663559,0.260024243097473,0.0195267779089313,1.318297475545,0.0832554000824441
"146","06424J10",2014,0.0232576816137141,0.270200528697544,0.0180166040411277,1.49827805878789,0.0323674180301941
"147","06424J10",2015,0.0586059232014891,0.199697964019044,0.0293172588077405,1.11356164339045,0.00259943284223207
"148","06424J10",2016,0.129870107752865,0.484226331811795,0.086227535580208,1.35726601723849,0.0692927211205474
"149","06424J10",2017,-0.0260025876620908,1.58032214628031,0.124038093641812,1.91925340828347,0.378079341426383
"150","06424J10",2018,0.00198126713563638,0.524619212145789,0.140793295384984,1.41154748717941,-0.0110220118039362
"151","06424J10",2019,-0.0443412659166746,0.722772472788389,0.208428234718099,1.15835261405828,0.226657706264036
"152","06424J10",2020,-0.0838422906630427,1.10650016664524,0.327685004144706,3.44179775639351,0.355066126594691
"153","06424J10",2021,0.181979543234265,0.991059759186561,0.178487103676569,1.84452136069566,0.201443576062525
"154","06643P10",2013,-0.0804443891783066,1.52292867597312,0.29583949784398,1.68106428266298,0.596826124092858
"155","06643P10",2014,0.0752323697065702,0.857408213226831,0.209866400446155,1.24955986477384,0.106352046183927
"156","06643P10",2015,0.035175651240454,0.605950682619664,0.251559623794619,1.0128824997423,0.00790834280313257
"157","06643P10",2016,0.0383793004544654,0.720784797423488,0.260873020317803,1.04465067499869,0.103719497399314
"158","06643P10",2017,-0.0539881169237686,0.986139895883609,0.183381046199821,0.951026590159646,0.225357949785739
"159","06643P10",2018,0.00784682091573141,0.416730443813146,0.155895700452047,1.05615990575572,-0.00509082286637896
"160","06643P10",2019,-0.109776441160108,0.684595701909454,0.171922991127525,1.2355913501473,0.214866808976585
"161","06643P10",2020,-0.175114854704852,1.11328895484126,0.339385885080279,3.3729560677234,0.357560460435003
"162","06643P10",2021,0.0589904258277313,0.530086743374681,0.0829431529711088,1.55848234969559,0.123958723969801
"163","06643P10",2022,0.0314153943013652,0.242979037002052,0.113857040510648,1.0822207038114,-0.0358487931364432
"164","06643P10",2023,-0.0430164292336167,0.578488921547286,0.0919383525767587,1.56707440612772,0.17676924668433
"165","06652K10",2013,0.0494763681499235,0.696493993050042,0.173225384850511,1.08868484924561,0.238809123059817
"166","06652K10",2014,-0.0720521891794035,0.872879700865958,0.332525298875323,0.928859596521391,0.1083711538037
"167","06652K10",2015,0.0988089510718114,1.02511102300269,0.492360613789347,1.00871983131791,0.0134152790279494
"168","06652K10",2016,-0.0336111516689588,1.46298583735654,0.467032507875033,1.34566653891964,0.219062635007427
"169","06652K10",2017,-0.0661907327173413,1.44966889457396,0.206269238934505,1.2996003475923,0.342949015234071
"170","06652K10",2018,-0.0911455085481188,0.796137201888072,0.30734235153126,1.30175570900138,-0.025793339486247
"171","06652K10",2019,-0.0089343259285093,1.00808254873556,0.296083421225219,1.27826811276815,0.318460533547429
"172","06652K10",2020,-0.0307753977690823,1.39842363700249,0.374896137847182,3.92134553011896,0.466559244953828
"173","06652K10",2021,-0.00700868792688548,1.3590834175771,0.283931215477153,1.90837623608354,0.349183839834488
"174","06652K10",2022,0.0179017845532703,0.937309996291868,0.476788275950843,1.56759648088185,-0.166036892913323
"175","06652K10",2023,-0.138514291051513,2.17647698538821,0.330774170508577,2.66845507366243,0.614276254016998
"176","06652N10",2018,-0.351109581847713,0.408156719290603,0.0228898120776497,3.92344703786093,-0.196951766569923
"177","06652N10",2019,0.0720086199181472,0.921308364163781,0.132738909125873,1.9366588733454,0.28983809823382
"178","06652N10",2020,-0.0739583033912477,1.22130190077068,0.224702091593528,4.92639839041465,0.397867370146091
"179","06652N10",2021,0.192059485305669,0.485737401495303,0.0267525096680999,2.59046669291641,0.113025900108714
"180","06652N10",2022,0.124466243789374,0.63902053803524,0.198903187469926,2.04744162541493,-0.112403055039459
"181","06652N10",2023,-0.0345458012494214,0.982124697829791,0.15093199517666,2.00785560496619,0.274631879603212
"182","06652V20",2013,0.0409784909632928,1.00792328599643,0.318090820523274,1.05587421273054,0.363216033498982
"183","06652V20",2014,-0.052458671301418,1.14528288108205,0.356339816007083,1.15611100685225,0.144528416015387
"184","06652V20",2015,0.0391125437669103,0.990645362106617,0.359985450892318,1.28007174714868,0.0129613399764203
"185","06652V20",2016,0.0256553259143835,1.31131028877428,0.523772600605144,1.0766183973076,0.194553958483951
"186","06652V20",2017,-0.118369656786164,1.71031881549098,0.296891568874578,1.20284846874921,0.413941433410054
"187","06652V20",2018,0.0206535644122821,0.744682004978765,0.288198660332032,1.27466993304171,-0.0230110119871096
"188","06652V20",2019,-0.0682854475063472,1.06230382194311,0.301900555161156,1.32845773366534,0.33666565175455
"189","06652V20",2020,-0.111709467568539,1.4414210537951,0.489707078261363,3.19527462582096,0.48373558338325
"190","06652V20",2021,0.03640423413183,1.17246408157727,0.242969808823985,1.82989881999333,0.294851229329194
"191","06652V20",2022,0.0926838064769384,0.67070843392844,0.37716097590225,1.37604735953993,-0.11826003462204
"192","06652V20",2023,-0.158598311288356,1.46213627593329,0.299249618859731,1.92858144431608,0.401614608227733
"193","06654A10",2014,0.133991593603124,-0.182779998449389,0.00354309090318056,2.21015278048865,-0.0314495712678489
"194","06654A10",2015,-0.00643719419945312,0.0522868755863055,0.000839764103525527,1.74781419271468,0.000679959533620433
"195","06654A10",2016,0.190817291936407,0.267928539703382,0.0425801589350257,1.09392381305299,0.0387515466577764
"196","06654A10",2017,-0.0595271953821397,1.23878873875784,0.101039173893111,1.68866835335982,0.2881192799291
"197","06654A10",2018,-0.0559689219920528,0.42552546739035,0.154172375269082,1.08556709041253,-0.00557565312658959
"198","06654A10",2019,-0.0581933478818931,0.671438533421685,0.175739302833307,1.19584919325596,0.210829429297752
"199","06654A10",2020,-0.183576145582002,0.980645054434319,0.352513110923541,2.88612703343209,0.30964248912714
"200","06654A10",2021,0.181791244041093,0.523846099847819,0.0858651911253462,1.51128841681655,0.122413862680019
"201","06654A10",2022,-0.000561683284579956,0.353765264210117,0.161505637765789,1.28690503237138,-0.0579028701408861
"202","06654A10",2023,-0.0642514967098511,1.07315899121948,0.249757587866525,1.60321139910972,0.297800308971848
"203","07203T10",2013,0.00613408096925722,-0.0170087257559452,0.0000161497668860516,3.0281832113068,-0.00521827560247634
"204","07203T10",2014,-0.0246565857233051,0.166926174917131,0.00275821771388864,2.38397130188579,0.0198747519585045
"205","07203T10",2015,0.0641410465562172,0.107966359871738,0.00654210676571611,1.28934170469675,0.00140454421924674
"206","07203T10",2016,0.108869878562593,0.17754407479302,0.00840327223126292,1.66061912671606,0.0262481447835925
"207","07203T10",2017,0.232910670583302,0.669798157462768,0.00932151332224443,3.15564926793588,0.151052037350268
"208","07203T10",2018,0.114750339091496,0.329644743885231,0.206068778061182,0.811038636536125,0.0206725569154953
"209","07272M10",2018,0.0277519968581669,0.417216347803717,0.05448937772772,1.81173113221261,-0.0206320082101413
"210","07272M10",2019,-0.0710756580065382,0.726582378264127,0.107558077051392,1.7211773992779,0.227840632619544
"211","07272M10",2020,-0.160685347950122,1.01324983589353,0.212294348216222,4.23843038742453,0.321262560768304
"212","07272M10",2021,0.0663102298707589,0.324608710774093,0.0392434091571194,1.42013809645378,0.0741891067756779
"213","07272M10",2022,0.0495311279791837,0.403611207825726,0.15811685950476,1.48687724579759,-0.0676610419622948
"214","07272M10",2023,0.0375106912261951,0.713019195595483,0.107520087191021,1.770683361556,0.208525261752816
"215","08171T10",2013,-0.0104782864879779,0.590342269017244,0.141895954845998,1.03868976412733,0.199043178434549
"216","08171T10",2014,0.0241833659289864,0.636021355885956,0.146634972713381,1.15242045219543,0.0778580267931901
"217","08171T10",2015,0.0728545799789019,0.559573727166712,0.27266402232731,0.885675405488707,0.00730087584084593
"218","08171T10",2016,0.096695987935545,0.761620226883783,0.335735223907197,0.922425189286813,0.10977310316061
"219","08171T10",2017,-0.146885914054373,1.47181960566452,0.210662240225245,1.30200993959041,0.348841517291458
"220","08171T10",2018,-0.0272401884351493,0.561433460648101,0.162281683583454,1.38933189658157,-0.0130378067033164
"221","08171T10",2019,0.234680724764633,0.250109759016812,0.0459742525727144,1.06713746346845,0.230695621583704
"222","09549B10",2021,0.0914966044553938,0.303825264967316,0.0543451751911635,1.08639260868869,0.0578848651144297
"223","09549B10",2022,-0.00998712850769361,0.462684170411967,0.3018322025925,1.12345800506263,-0.0790952818233219
"224","09549B10",2023,-0.175285322171268,0.805686032713329,0.115760781393506,1.91935478613295,0.230894416056915
"225","10111910",2013,0.000164012969644341,1.26662122014466,0.342183898121855,1.2565108100093,0.475964701319296
"226","10111910",2014,-0.00853375577884847,1.21184109043849,0.33989851796235,1.26843148211258,0.153540117258004
"227","10111910",2015,-0.0449368843152942,1.0013037288109,0.277186911450722,1.56695357811929,0.0131016971630378
"228","10111910",2016,0.10214571969106,1.44271482372036,0.484107683883254,1.28235881820886,0.215758346171415
"229","10111910",2017,-0.168038723150776,2.0697879000936,0.319566390820605,1.3802564935132,0.518020315826046
"230","10111910",2018,-0.113344407134383,0.803451777041646,0.265984022071895,1.45371160942868,-0.0261882179520756
"231","10111910",2019,-0.0449927231668886,1.18019218949668,0.33963926750914,1.35333936854768,0.377115938524599
"232","10111910",2020,-0.151892308137524,1.15603209543862,0.33359836558987,3.54814785797967,0.3733705075961
"233","10111910",2021,0.356503861125192,1.49424437289115,0.123778878341896,3.70206460359454,0.529251521746983
"234","10803010",2013,0.00962347567034139,0.924742657057022,0.178293738081906,1.4203917756079,0.328818792634098
"235","10803010",2014,0.00939955786669282,0.788609959083409,0.142749464710185,1.45150827316462,0.0974178005009299
"236","10803010",2015,0.236272814756439,0.528845293959824,0.0502916817190926,1.75965602953282,0.0266796991354019
"237","10862110",2018,-0.0687416601937627,0.3567450162949,0.063931830547223,1.46283485979051,-0.0223770321014131
"238","10862110",2019,0.0226609698580778,0.832785766025451,0.266984830065533,1.13479859384983,0.261276640677258
"239","10862110",2020,-0.0839747232578561,0.952346859501932,0.365545707259429,2.72458416335408,0.299639793545228
"240","10862110",2021,0.086062710732658,0.829954507726538,0.129415394158948,1.90332913771445,0.200740621587734
"241","10862110",2022,0.0484438250593159,0.497826927398476,0.267235171914707,1.31610022880107,-0.0858311850651411
"242","10862110",2023,-0.197602200171558,1.37946819556689,0.182126781264785,2.51972440817517,0.378880618906611
"243","11144470",2013,0.42552785813301,0.101758119326431,0.0000832287883242615,7.98015297433399,0.0317938132517925
"244","11144470",2014,0.312413294511635,0.282133145298401,0.000997476620826826,6.70620245587506,0.0338206440408382
"245","11144470",2015,0.224376511872102,-0.251139224438185,0.00166001049603183,5.96845629654792,-0.00325950730103042
"246","11144470",2016,0.0720858097388081,0.163154921329879,0.00192500996603586,3.19879052046617,0.0242714898815191
"247","11144470",2017,0.208503402983649,-0.458079865494467,0.00739362445278943,2.42561944365236,-0.0791778085673598
"248","11144470",2018,-0.239009506667771,0.644277867099509,0.0337764487591745,3.75317218817138,-0.0175590671533425
"249","11144470",2019,0.174965356348595,0.280064383892349,0.00441261784564042,3.45956681769276,0.0966558460688283
"250","11144470",2020,0.305088596286217,0.804567944898531,0.0385389366532048,8.72678869591393,0.248626916247018
"251","11144470",2021,0.0951086458724919,1.04225493152526,0.0433674259118381,4.32824468731067,0.258238192438903
"252","11144470",2022,-0.227479823412144,0.596517515555377,0.0782347692514531,3.26895197311634,-0.104486189291908
"253","11144470",2023,-0.0855775518193834,0.71363806385984,0.0316581616737029,3.40200362126369,0.208673301083638
"254","11373M10",2013,-0.0395253884103852,0.874535041593532,0.321875936874211,0.908206368199929,0.308476521850796
"255","11373M10",2014,0.00361869520634478,0.773985479898312,0.299063211462448,0.88998228905954,0.0955279246629297
"256","11373M10",2015,0.0727887358848265,0.84549119771055,0.340430625557985,1.1404826237025,0.0110517704250566
"257","11373M10",2016,0.104447877281741,1.11619663619412,0.415363191292289,1.14022434616654,0.163746698756762
"258","11373M10",2017,-0.138259720167609,1.76253119036377,0.293791263220962,1.24883637959352,0.428605514319652
"259","11373M10",2018,-0.0209792661066277,0.773714530296455,0.33692702492342,1.1821891087059,-0.0245818540208108
"260","11373M10",2019,-0.000774093731758449,0.807273760679431,0.275027991546568,1.07786734342865,0.25316285549181
"261","11373M10",2020,-0.158149765229851,1.05451673166185,0.409889355171236,2.74765769711488,0.336117086757117
"262","11373M10",2021,0.0769763009448073,0.779422773782701,0.155140669858904,1.60823514439946,0.187445241566887
"263","11373M10",2022,0.0126785000370957,0.550480937947647,0.317419427355404,1.28877640401282,-0.0958317781386161
